# Spectre_numero    Detecteur       a_opt         b_opt  
532            PARIS70        1.000000     0.708330     
532            PARIS90        1.000000     0.668813     
532            PARIS110       1.000000     2.501741     
532            PARIS130       1.000000     18.411506    
532            PARIS235       1.000000     4.541970     
532            PARIS262       1.000000     0.238023     
532            PARIS278       1.000000     0.363406     
532            PARIS305       1.000000     0.444555     
534            PARIS50        1.000000     6.444590     
534            PARIS70        1.000000     0.767992     
534            PARIS90        1.000000     0.663511     
534            PARIS110       1.000000     3.519447     
534            PARIS130       1.000000     0.685523     
534            PARIS235       1.000000     0.719599     
534            PARIS262       1.000000     0.408449     
534            PARIS278       1.000000     0.465263     
534            PARIS305       1.000000     0.491834     
534            PARIS50        1.000000     4.592210     
534            PARIS70        1.000000     0.693676     
534            PARIS90        1.000000     0.683684     
534            PARIS110       1.000000     3.440127     
534            PARIS130       1.000000     17.531320    
534            PARIS235       1.000000     8.492113     
534            PARIS262       1.000000     0.273769     
534            PARIS278       1.000000     0.370852     
534            PARIS305       1.000000     0.407596     
536            PARIS50        1.000000     7.451211     
536            PARIS70        1.000000     9.566515     
536            PARIS90        1.000000     7.432954     
536            PARIS110       1.000000     3.569672     
536            PARIS130       1.000000     35.522363    
536            PARIS235       1.000000     0.790798     
536            PARIS262       1.000000     0.473967     
536            PARIS278       1.000000     0.532598     
536            PARIS305       1.000000     0.571582     
536            PARIS50        1.000000     5.531080     
536            PARIS70        1.000000     9.535370     
536            PARIS90        1.000000     5.568075     
536            PARIS110       1.000000     3.468409     
536            PARIS130       1.000000     46.506483    
536            PARIS235       1.000000     9.492492     
536            PARIS262       1.000000     0.373675     
536            PARIS278       1.000000     0.506043     
536            PARIS305       1.000000     0.560370     
538            PARIS50        1.000000     0.498547     
538            PARIS70        1.000000     0.505637     
538            PARIS90        1.000000     0.502178     
538            PARIS110       1.000000     0.502700     
538            PARIS130       1.000000     0.503309     
538            PARIS235       1.000000     0.498580     
538            PARIS262       1.000000     0.498990     
538            PARIS278       1.000000     0.023250     
538            PARIS305       1.000000     0.503132     
538            PARIS50        1.000000     0.501133     
538            PARIS70        1.000000     0.504350     
